aptnm(아파트 이름),yyyyqrt(거래년도 분기별),price(가격),con_year(건축년도),dong(동),area(면적),floor(층수),Latitude(위도),Longtitude(경도),gdp,e_grwth(경제성장률),Seoul_l.rate(지가상승률),house_rate(담보대출금리),dis_park(국립 공원과의 거리),dis_highschool(고등학교와의 거리),dis_reconst(재개발 지역과의 거리),dis_univ(대학과의 거리),dis_hospital(종합 병원과의 거리),dis_museum(국립 박물관과의 거리),dis_subway(지하철역과의 거리),brand_r(유명 아파트 브랜드순),n_home(세대수),n_dong(동수),parking_per(세대별 주차장수),Heater(난방 시스템),Yongpae(용적률),Gunpae(건폐율),Highest(최고층),Lowest(최저층)
개포주공4단지,2006Q4,104000,1982,개포동,50.67,3,37.4808511,127.0645183,256382,4.8,0.624673146,5.436579002,1350.532562,536.8877873,484.0589479,4341.253268,2015.450648,666.5170725,1379.290407,0,2840,58,0.4,개별난방,80,16,5,5
개포주공4단지,2006Q4,80000,1982,개포동,42.55,2,37.4846093,127.0672747,256382,4.8,0.624673146,5.436579002,1329.369662,277.1834755,0,4499.155637,1733.995826,277.1834755,1160.598717,0,2840,58,0.4,개별난방,80,16,5,5
개포주공4단지,2006Q4,109800,1982,개포동,50.39,1,37.484335,127.0713809,256382,4.8,0.624673146,5.436579002,994.3549868,569.8290892,0,4862.559541,1567.695451,569.8290892,1155.513971,0,2840,58,0.4,개별난방,80,16,5,5
개포주공4단지,2006Q4,79800,1982,개포동,42.55,1,37.4727198,127.0522295,256382,4.8,0.624673146,5.436579002,925.7080764,418.3976614,936.4001709,3691.309106,2293.489022,1964.922606,1662.481871,0,2840,58,0.4,개별난방,80,16,5,5
개포주공4단지,2006Q4,78000,1982,개포동,41.99,5,37.4945807,127.0752747,256382,4.8,0.624673146,5.436579002,1661.337914,524.8449331,704.6621659,4629.074143,1242.617773,1132.553129,316.9028005,0,2840,58,0.4,개별난방,80,16,5,5
개포주공4단지,2006Q4,1.00E+05,1982,개포동,50.39,4,37.4876843,127.0686394,256382,4.8,0.624673146,5.436579002,1409.027588,278.8862147,0,4583.362055,1525.815007,278.8862147,894.667069,0,2840,58,0.4,개별난방,80,16,5,5
개포주공4단지,2006Q4,81000,1982,개포동,42.55,2,37.4876843,127.0686394,256382,4.8,0.624673146,5.436579002,1409.027588,278.8862147,0,4583.362055,1525.815007,278.8862147,894.667069,0,2840,58,0.4,개별난방,80,16,5,5
개포주공4단지,2006Q4,63000,1982,개포동,35.87,4,37.4846093,127.0672747,256382,4.8,0.624673146,5.436579002,1329.369662,277.1834755,0,4499.155637,1733.995826,277.1834755,1160.598717,0,2840,58,0.4,개별난방,80,16,5,5
개포주공4단지,2006Q4,77000,1982,개포동,42.55,5,37.484335,127.0713809,256382,4.8,0.624673146,5.436579002,994.3549868,569.8290892,0,4862.559541,1567.695451,569.8290892,1155.513971,0,2840,58,0.4,개별난방,80,16,5,5
개포주공4단지,2006Q4,1.00E+05,1982,개포동,50.67,5,37.484335,127.0713809,256382,4.8,0.624673146,5.436579002,994.3549868,569.8290892,0,4862.559541,1567.695451,569.8290892,1155.513971,0,2840,58,0.4,개별난방,80,16,5,5
개포주공4단지,2006Q4,78300,1982,개포동,41.99,5,37.4945807,127.0752747,256382,4.8,0.624673146,5.436579002,1661.337914,524.8449331,704.6621659,4629.074143,1242.617773,1132.553129,316.9028005,0,2840,58,0.4,개별난방,80,16,5,5
개포주공4단지,2006Q4,63000,1982,개포동,35.64,1,37.4945807,127.0752747,256382,4.8,0.624673146,5.436579002,1661.337914,524.8449331,704.6621659,4629.074143,1242.617773,1132.553129,316.9028005,0,2840,58,0.4,개별난방,80,16,5,5
개포주공4단지,2006Q4,79800,1982,개포동,42.55,1,37.4727198,127.0522295,256382,4.8,0.624673146,5.436579002,925.7080764,418.3976614,936.4001709,3691.309106,2293.489022,1964.922606,1662.481871,0,2840,58,0.4,개별난방,80,16,5,5
개포주공4단지,2006Q4,62000,1982,개포동,35.87,4,37.4945807,127.0752747,256382,4.8,0.624673146,5.436579002,1661.337914,524.8449331,704.6621659,4629.074143,1242.617773,1132.553129,316.9028005,0,2840,58,0.4,개별난방,80,16,5,5
개포주공4단지,2006Q4,64300,1982,개포동,35.64,1,37.4808511,127.0645183,256382,4.8,0.624673146,5.436579002,1350.532562,536.8877873,484.0589479,4341.253268,2015.450648,666.5170725,1379.290407,0,2840,58,0.4,개별난방,80,16,5,5
개포주공4단지,2006Q4,59500,1982,개포동,35.87,5,37.4846093,127.0672747,256382,4.8,0.624673146,5.436579002,1329.369662,277.1834755,0,4499.155637,1733.995826,277.1834755,1160.598717,0,2840,58,0.4,개별난방,80,16,5,5
개포주공4단지,2006Q4,106000,1982,개포동,50.39,3,37.4945807,127.0752747,256382,4.8,0.624673146,5.436579002,1661.337914,524.8449331,704.6621659,4629.074143,1242.617773,1132.553129,316.9028005,0,2840,58,0.4,개별난방,80,16,5,5
개포주공4단지,2006Q4,77000,1982,개포동,42.55,5,37.4945807,127.0752747,256382,4.8,0.624673146,5.436579002,1661.337914,524.8449331,704.6621659,4629.074143,1242.617773,1132.553129,316.9028005,0,2840,58,0.4,개별난방,80,16,5,5
개포주공4단지,2006Q4,59500,1982,개포동,35.87,5,37.4808511,127.0645183,256382,4.8,0.624673146,5.436579002,1350.532562,536.8877873,484.0589479,4341.253268,2015.450648,666.5170725,1379.290407,0,2840,58,0.4,개별난방,80,16,5,5
개포주공4단지,2006Q4,69000,1982,개포동,41.99,4,37.4945807,127.0752747,256382,4.8,0.624673146,5.436579002,1661.337914,524.8449331,704.6621659,4629.074143,1242.617773,1132.553129,316.9028005,0,2840,58,0.4,개별난방,80,16,5,5
개포주공4단지,2006Q4,64500,1982,개포동,35.87,2,37.4808511,127.0645183,256382,4.8,0.624673146,5.436579002,1350.532562,536.8877873,484.0589479,4341.253268,2015.450648,666.5170725,1379.290407,0,2840,58,0.4,개별난방,80,16,5,5
개포주공4단지,2006Q4,78000,1982,개포동,41.99,1,37.4945807,127.0752747,256382,4.8,0.624673146,5.436579002,1661.337914,524.8449331,704.6621659,4629.074143,1242.617773,1132.553129,316.9028005,0,2840,58,0.4,개별난방,80,16,5,5
개포주공4단지,2006Q4,74750,1982,개포동,42.55,1,37.4731933,127.0529482,256382,4.8,0.624673146,5.436579002,896.240243,386.7663596,867.3948644,3717.796274,2257.851393,1884.614866,1632.814516,0,2840,58,0.4,개별난방,80,16,5,5
개포주공4단지,2006Q4,115000,1982,개포동,50.67,1,37.4845105,127.0542893,256382,4.8,0.624673146,5.436579002,1041.902963,446.3249005,201.2589715,3369.990053,1159.404985,1038.925345,712.9712051,0,2840,58,0.4,개별난방,80,16,5,5
개포주공4단지,2006Q4,54000,1982,개포동,35.87,2,37.484335,127.0713809,256382,4.8,0.624673146,5.436579002,994.3549868,569.8290892,0,4862.559541,1567.695451,569.8290892,1155.513971,0,2840,58,0.4,개별난방,80,16,5,5
개포주공4단지,2006Q4,110000,1982,개포동,50.39,3,37.4808511,127.0645183,256382,4.8,0.624673146,5.436579002,1350.532562,536.8877873,484.0589479,4341.253268,2015.450648,666.5170725,1379.290407,0,2840,58,0.4,개별난방,80,16,5,5
개포주공4단지,2006Q4,104500,1982,개포동,50.67,2,37.4945807,127.0752747,256382,4.8,0.624673146,5.436579002,1661.337914,524.8449331,704.6621659,4629.074143,1242.617773,1132.553129,316.9028005,0,2840,58,0.4,개별난방,80,16,5,5
개포주공4단지,2006Q4,63000,1982,개포동,35.87,4,37.4846093,127.0672747,256382,4.8,0.624673146,5.436579002,1329.369662,277.1834755,0,4499.155637,1733.995826,277.1834755,1160.598717,0,2840,58,0.4,개별난방,80,16,5,5
개포주공4단지,2006Q4,79000,1982,개포동,42.55,3,37.4945807,127.0752747,256382,4.8,0.624673146,5.436579002,1661.337914,524.8449331,704.6621659,4629.074143,1242.617773,1132.553129,316.9028005,0,2840,58,0.4,개별난방,80,16,5,5
개포주공5단지,2006Q4,110000,1983,개포동,74.25,9,37.4784072,127.061375,256382,4.8,0.624673146,5.436579002,1053.207856,762.5618342,571.5829294,4151.796698,2081.070695,1005.793754,1486.178329,0,940,6,0.97,지역난방,151,12,14,13
개포주공5단지,2006Q4,81500,1983,개포동,61.19,4,37.4876843,127.0686394,256382,4.8,0.624673146,5.436579002,1409.027588,278.8862147,0,4583.362055,1525.815007,278.8862147,894.667069,0,940,6,0.97,지역난방,151,12,14,13
개포주공5단지,2006Q4,86000,1983,개포동,61.19,3,37.4945807,127.0752747,256382,4.8,0.624673146,5.436579002,1661.337914,524.8449331,704.6621659,4629.074143,1242.617773,1132.553129,316.9028005,0,940,6,0.97,지역난방,151,12,14,13
개포주공5단지,2006Q4,81000,1983,개포동,61.19,7,37.48761,127.0715168,256382,4.8,0.624673146,5.436579002,1217.293231,522.121849,254.2961444,4837.525209,1459.461217,522.121849,899.6163703,0,940,6,0.97,지역난방,151,12,14,13
개포주공5단지,2006Q4,128000,1983,개포동,83.17,6,37.48761,127.0715168,256382,4.8,0.624673146,5.436579002,1217.293231,522.121849,254.2961444,4837.525209,1459.461217,522.121849,899.6163703,0,940,6,0.97,지역난방,151,12,14,13
개포주공5단지,2006Q4,59000,1983,개포동,53.98,8,37.484335,127.0713809,256382,4.8,0.624673146,5.436579002,994.3549868,569.8290892,0,4862.559541,1567.695451,569.8290892,1155.513971,0,940,6,0.97,지역난방,151,12,14,13
개포주공5단지,2006Q4,68000,1983,개포동,53.98,7,37.4945807,127.0752747,256382,4.8,0.624673146,5.436579002,1661.337914,524.8449331,704.6621659,4629.074143,1242.617773,1132.553129,316.9028005,0,940,6,0.97,지역난방,151,12,14,13
개포주공5단지,2006Q4,109900,1983,개포동,74.25,6,37.484335,127.0713809,256382,4.8,0.624673146,5.436579002,994.3549868,569.8290892,0,4862.559541,1567.695451,569.8290892,1155.513971,0,940,6,0.97,지역난방,151,12,14,13
개포주공5단지,2006Q4,81500,1983,개포동,61.19,4,37.4876843,127.0686394,256382,4.8,0.624673146,5.436579002,1409.027588,278.8862147,0,4583.362055,1525.815007,278.8862147,894.667069,0,940,6,0.97,지역난방,151,12,14,13
개포주공5단지,2006Q4,74500,1983,개포동,61.19,7,37.4876843,127.0686394,256382,4.8,0.624673146,5.436579002,1409.027588,278.8862147,0,4583.362055,1525.815007,278.8862147,894.667069,0,940,6,0.97,지역난방,151,12,14,13
개포주공5단지,2006Q4,128000,1983,개포동,83.17,6,37.48761,127.0715168,256382,4.8,0.624673146,5.436579002,1217.293231,522.121849,254.2961444,4837.525209,1459.461217,522.121849,899.6163703,0,940,6,0.97,지역난방,151,12,14,13
개포주공5단지,2006Q4,81000,1983,개포동,61.19,7,37.48761,127.0715168,256382,4.8,0.624673146,5.436579002,1217.293231,522.121849,254.2961444,4837.525209,1459.461217,522.121849,899.6163703,0,940,6,0.97,지역난방,151,12,14,13
개포주공5단지,2006Q4,74500,1983,개포동,61.19,7,37.4876843,127.0686394,256382,4.8,0.624673146,5.436579002,1409.027588,278.8862147,0,4583.362055,1525.815007,278.8862147,894.667069,0,940,6,0.97,지역난방,151,12,14,13
개포주공5단지,2006Q4,130000,1983,개포동,83.17,7,37.478319,127.0540829,256382,4.8,0.624673146,5.436579002,1235.134703,328.570881,296.3131398,3551.466121,1750.103683,1391.919013,1167.152014,0,940,6,0.97,지역난방,151,12,14,13
개포주공5단지,2006Q4,65500,1983,개포동,53.98,13,37.4846093,127.0672747,256382,4.8,0.624673146,5.436579002,1329.369662,277.1834755,0,4499.155637,1733.995826,277.1834755,1160.598717,0,940,6,0.97,지역난방,151,12,14,13
개포주공5단지,2006Q4,70800,1983,개포동,53.98,7,37.484335,127.0713809,256382,4.8,0.624673146,5.436579002,994.3549868,569.8290892,0,4862.559541,1567.695451,569.8290892,1155.513971,0,940,6,0.97,지역난방,151,12,14,13
개포주공5단지,2006Q4,65500,1983,개포동,53.98,13,37.4846093,127.0672747,256382,4.8,0.624673146,5.436579002,1329.369662,277.1834755,0,4499.155637,1733.995826,277.1834755,1160.598717,0,940,6,0.97,지역난방,151,12,14,13
개포주공5단지,2006Q4,110000,1983,개포동,74.25,9,37.4784072,127.061375,256382,4.8,0.624673146,5.436579002,1053.207856,762.5618342,571.5829294,4151.796698,2081.070695,1005.793754,1486.178329,0,940,6,0.97,지역난방,151,12,14,13
개포주공5단지,2006Q4,127000,1983,개포동,83.17,7,37.48761,127.0715168,256382,4.8,0.624673146,5.436579002,1217.293231,522.121849,254.2961444,4837.525209,1459.461217,522.121849,899.6163703,0,940,6,0.97,지역난방,151,12,14,13
개포주공5단지,2006Q4,86000,1983,개포동,61.19,3,37.4945807,127.0752747,256382,4.8,0.624673146,5.436579002,1661.337914,524.8449331,704.6621659,4629.074143,1242.617773,1132.553129,316.9028005,0,940,6,0.97,지역난방,151,12,14,13
개포주공5단지,2006Q4,109900,1983,개포동,74.25,6,37.484335,127.0713809,256382,4.8,0.624673146,5.436579002,994.3549868,569.8290892,0,4862.559541,1567.695451,569.8290892,1155.513971,0,940,6,0.97,지역난방,151,12,14,13
개포주공5단지,2006Q4,59000,1983,개포동,53.98,8,37.484335,127.0713809,256382,4.8,0.624673146,5.436579002,994.3549868,569.8290892,0,4862.559541,1567.695451,569.8290892,1155.513971,0,940,6,0.97,지역난방,151,12,14,13
개포주공5단지,2006Q4,127000,1983,개포동,83.17,7,37.48761,127.0715168,256382,4.8,0.624673146,5.436579002,1217.293231,522.121849,254.2961444,4837.525209,1459.461217,522.121849,899.6163703,0,940,6,0.97,지역난방,151,12,14,13
개포주공5단지,2006Q4,130000,1983,개포동,83.17,7,37.478319,127.0540829,256382,4.8,0.624673146,5.436579002,1235.134703,328.570881,296.3131398,3551.466121,1750.103683,1391.919013,1167.152014,0,940,6,0.97,지역난방,151,12,14,13
개포주공5단지,2006Q4,68000,1983,개포동,53.98,7,37.4945807,127.0752747,256382,4.8,0.624673146,5.436579002,1661.337914,524.8449331,704.6621659,4629.074143,1242.617773,1132.553129,316.9028005,0,940,6,0.97,지역난방,151,12,14,13
개포주공5단지,2006Q4,70800,1983,개포동,53.98,7,37.484335,127.0713809,256382,4.8,0.624673146,5.436579002,994.3549868,569.8290892,0,4862.559541,1567.695451,569.8290892,1155.513971,0,940,6,0.97,지역난방,151,12,14,13
개포주공5단지,2006Q4,80000,1983,개포동,61.19,4,37.478319,127.0540829,256382,4.8,0.624673146,5.436579002,1235.134703,328.570881,296.3131398,3551.466121,1750.103683,1391.919013,1167.152014,0,940,6,0.97,지역난방,151,12,14,13
개포주공5단지,2006Q4,86000,1983,개포동,61.19,3,37.4727198,127.0522295,256382,4.8,0.624673146,5.436579002,925.7080764,418.3976614,936.4001709,3691.309106,2293.489022,1964.922606,1662.481871,0,940,6,0.97,지역난방,151,12,14,13
개포주공5단지,2006Q4,114000,1983,개포동,74.25,8,37.48761,127.0715168,256382,4.8,0.624673146,5.436579002,1217.293231,522.121849,254.2961444,4837.525209,1459.461217,522.121849,899.6163703,0,940,6,0.97,지역난방,151,12,14,13
개포주공5단지,2006Q4,114000,1983,개포동,74.25,8,37.48761,127.0715168,256382,4.8,0.624673146,5.436579002,1217.293231,522.121849,254.2961444,4837.525209,1459.461217,522.121849,899.6163703,0,940,6,0.97,지역난방,151,12,14,13
개포주공5단지,2006Q4,80000,1983,개포동,61.19,4,37.478319,127.0540829,256382,4.8,0.624673146,5.436579002,1235.134703,328.570881,296.3131398,3551.466121,1750.103683,1391.919013,1167.152014,0,940,6,0.97,지역난방,151,12,14,13
개포주공5단지,2006Q4,86000,1983,개포동,61.19,3,37.4727198,127.0522295,256382,4.8,0.624673146,5.436579002,925.7080764,418.3976614,936.4001709,3691.309106,2293.489022,1964.922606,1662.481871,0,940,6,0.97,지역난방,151,12,14,13
개포주공6단지,2006Q4,77000,1983,개포동,60.13,9,37.4814466,127.0530868,256382,4.8,0.624673146,5.436579002,1216.599721,584.6995844,187.2611035,3350.8331,1396.440857,1261.883815,839.1276888,0,1060,9,0.28,중앙난방,NA,NA,15,13
개포주공6단지,2006Q4,100800,1983,개포동,73.02,1,37.4945807,127.0752747,256382,4.8,0.624673146,5.436579002,1661.337914,524.8449331,704.6621659,4629.074143,1242.617773,1132.553129,316.9028005,0,1060,9,0.28,중앙난방,NA,NA,15,13
개포주공6단지,2006Q4,76500,1983,개포동,60.13,12,37.478319,127.0540829,256382,4.8,0.624673146,5.436579002,1235.134703,328.570881,296.3131398,3551.466121,1750.103683,1391.919013,1167.152014,0,1060,9,0.28,중앙난방,NA,NA,15,13
개포주공6단지,2006Q4,79000,1983,개포동,60.13,5,37.478319,127.0540829,256382,4.8,0.624673146,5.436579002,1235.134703,328.570881,296.3131398,3551.466121,1750.103683,1391.919013,1167.152014,0,1060,9,0.28,중앙난방,NA,NA,15,13
개포주공6단지,2006Q4,97500,1983,개포동,73.02,1,37.4846093,127.0672747,256382,4.8,0.624673146,5.436579002,1329.369662,277.1834755,0,4499.155637,1733.995826,277.1834755,1160.598717,0,1060,9,0.28,중앙난방,NA,NA,15,13
개포주공6단지,2006Q4,79000,1983,개포동,60.13,5,37.478319,127.0540829,256382,4.8,0.624673146,5.436579002,1235.134703,328.570881,296.3131398,3551.466121,1750.103683,1391.919013,1167.152014,0,1060,9,0.28,중앙난방,NA,NA,15,13
개포주공6단지,2006Q4,100800,1983,개포동,73.02,1,37.4945807,127.0752747,256382,4.8,0.624673146,5.436579002,1661.337914,524.8449331,704.6621659,4629.074143,1242.617773,1132.553129,316.9028005,0,1060,9,0.28,중앙난방,NA,NA,15,13
개포주공6단지,2006Q4,62800,1983,개포동,53.06,8,37.4808511,127.0645183,256382,4.8,0.624673146,5.436579002,1350.532562,536.8877873,484.0589479,4341.253268,2015.450648,666.5170725,1379.290407,0,1060,9,0.28,중앙난방,NA,NA,15,13
개포주공6단지,2006Q4,76500,1983,개포동,60.13,12,37.478319,127.0540829,256382,4.8,0.624673146,5.436579002,1235.134703,328.570881,296.3131398,3551.466121,1750.103683,1391.919013,1167.152014,0,1060,9,0.28,중앙난방,NA,NA,15,13
개포주공6단지,2006Q4,64500,1983,개포동,53.06,2,37.4762991,127.0564469,256382,4.8,0.624673146,5.436579002,935.0923263,458.4869333,495.6775771,3832.010379,2041.507381,1423.273087,1471.312802,0,1060,9,0.28,중앙난방,NA,NA,15,13
개포주공6단지,2006Q4,77000,1983,개포동,60.13,9,37.4814466,127.0530868,256382,4.8,0.624673146,5.436579002,1216.599721,584.6995844,187.2611035,3350.8331,1396.440857,1261.883815,839.1276888,0,1060,9,0.28,중앙난방,NA,NA,15,13
개포주공6단지,2006Q4,67000,1983,개포동,53.06,14,37.484335,127.0713809,256382,4.8,0.624673146,5.436579002,994.3549868,569.8290892,0,4862.559541,1567.695451,569.8290892,1155.513971,0,1060,9,0.28,중앙난방,NA,NA,15,13
개포주공6단지,2006Q4,61500,1983,개포동,53.06,1,37.4945807,127.0752747,256382,4.8,0.624673146,5.436579002,1661.337914,524.8449331,704.6621659,4629.074143,1242.617773,1132.553129,316.9028005,0,1060,9,0.28,중앙난방,NA,NA,15,13
개포주공6단지,2006Q4,85500,1983,개포동,60.13,5,37.4876843,127.0686394,256382,4.8,0.624673146,5.436579002,1409.027588,278.8862147,0,4583.362055,1525.815007,278.8862147,894.667069,0,1060,9,0.28,중앙난방,NA,NA,15,13
개포주공6단지,2006Q4,112000,1983,개포동,83.21,15,37.4846093,127.0672747,256382,4.8,0.624673146,5.436579002,1329.369662,277.1834755,0,4499.155637,1733.995826,277.1834755,1160.598717,0,1060,9,0.28,중앙난방,NA,NA,15,13
개포주공6단지,2006Q4,99500,1983,개포동,73.02,1,37.478319,127.0540829,256382,4.8,0.624673146,5.436579002,1235.134703,328.570881,296.3131398,3551.466121,1750.103683,1391.919013,1167.152014,0,1060,9,0.28,중앙난방,NA,NA,15,13
개포주공6단지,2006Q4,62800,1983,개포동,53.06,8,37.4808511,127.0645183,256382,4.8,0.624673146,5.436579002,1350.532562,536.8877873,484.0589479,4341.253268,2015.450648,666.5170725,1379.290407,0,1060,9,0.28,중앙난방,NA,NA,15,13
개포주공6단지,2006Q4,112000,1983,개포동,83.21,15,37.4846093,127.0672747,256382,4.8,0.624673146,5.436579002,1329.369662,277.1834755,0,4499.155637,1733.995826,277.1834755,1160.598717,0,1060,9,0.28,중앙난방,NA,NA,15,13
개포주공6단지,2006Q4,67000,1983,개포동,53.06,14,37.484335,127.0713809,256382,4.8,0.624673146,5.436579002,994.3549868,569.8290892,0,4862.559541,1567.695451,569.8290892,1155.513971,0,1060,9,0.28,중앙난방,NA,NA,15,13
개포주공6단지,2006Q4,64500,1983,개포동,53.06,2,37.4762991,127.0564469,256382,4.8,0.624673146,5.436579002,935.0923263,458.4869333,495.6775771,3832.010379,2041.507381,1423.273087,1471.312802,0,1060,9,0.28,중앙난방,NA,NA,15,13
개포주공6단지,2006Q4,101500,1983,개포동,73.02,4,37.4876843,127.0686394,256382,4.8,0.624673146,5.436579002,1409.027588,278.8862147,0,4583.362055,1525.815007,278.8862147,894.667069,0,1060,9,0.28,중앙난방,NA,NA,15,13
개포주공6단지,2006Q4,97500,1983,개포동,73.02,1,37.4846093,127.0672747,256382,4.8,0.624673146,5.436579002,1329.369662,277.1834755,0,4499.155637,1733.995826,277.1834755,1160.598717,0,1060,9,0.28,중앙난방,NA,NA,15,13
개포주공6단지,2006Q4,99500,1983,개포동,73.02,1,37.478319,127.0540829,256382,4.8,0.624673146,5.436579002,1235.134703,328.570881,296.3131398,3551.466121,1750.103683,1391.919013,1167.152014,0,1060,9,0.28,중앙난방,NA,NA,15,13
